id,first_name,last_name,bill_number,sponsor_state,sponsor_party
C001056,John,Cornyn,S.90,TX,R
K000367,Amy,Klobuchar,S.83,MN,D
K000383,Angus,King,S.79,ME,I
R000122,Jack,Reed,S.82,RI,D
R000307,Pat,Roberts,S.85,KS,R
M001170,Claire,McCaskill,S.89,MO,D
F000444,Jeff,Flake,S.77,AZ,R
L000577,Mike,Lee,S.78,UT,R
K000367,Amy,Klobuchar,S.81,MN,D
M000303,John,McCain,S.84,AZ,R
M000133,Edward,Markey,S.RES.10,MA,D
S001184,Tim,Scott,S.RES.11,SC,R
H000338,Orrin,Hatch,S.RES.9,UT,R
W000795,Joe,Wilson,H.R.433,SC,R
D000617,Suzan,DelBene,H.R.432,WA,D
V000130,Juan,Vargas,H.R.438,CA,D
E000294,Tom,Emmer,H.R.442,MN,R
H001047,Jim,Himes,H.RES.44,CT,D
G000568,Morgan,Griffith,H.R.447,VA,R
C001038,Joseph,Crowley,H.RES.45,NY,D
D000616,Scott,DesJarlais,H.R.443,TN,R
S000522,Christopher,Smith,H.R.436,NJ,R
D000610,Ted,Deutch,H.R.444,FL,D
W000814,Randy,Weber,H.R.431,TX,R
E000288,Keith,Ellison,H.R.435,MN,D
R000586,Jim,Renacci,H.R.439,OH,R
C000059,Ken,Calvert,H.R.441,CA,R
B001257,Gus,Bilirakis,H.R.437,FL,R
P000592,Ted,Poe,H.R.440,TX,R
T000468,Dina,Titus,H.R.456,NV,D
D000612,Jeffrey,Denham,H.R.434,CA,R
L000566,Robert,Latta,H.R.451,OH,R
D000610,Ted,Deutch,H.R.445,FL,D
T000193,Bennie,Thompson,H.R.455,MS,D
J000255,Walter,Jones,H.R.450,NC,R
U000031,Fred,Upton,H.R.461,MI,R
W000812,Ann,Wagner,H.R.459,MO,R
Y000066,David,Young,H.R.460,IA,R
T000475,Dave,Trott,H.R.458,MI,R
L000569,Blaine,Luetkemeyer,H.R.452,MO,R
R000593,Dennis,Ross,H.R.454,FL,R
P000258,Collin,Peterson,H.R.453,MN,D
J000294,Hakeem,Jeffries,H.R.449,NY,D
L000577,Mike,Lee,S.103,UT,R
H001068,Jared,Huffman,H.R.448,CA,D
G000568,Morgan,Griffith,H.R.446,VA,R
C000141,Benjamin,Cardin,S.94,MD,D
H001041,Dean,Heller,S.95,NV,R
G000555,Kirsten,Gillibrand,S.104,NY,D
T000468,Dina,Titus,H.R.457,NV,D
F000463,Deb,Fischer,S.105,NE,R
K000367,Amy,Klobuchar,S.96,MN,D
C000880,Michael,Crapo,S.97,ID,R
C001098,Ted,Cruz,S.106,TX,R
M001153,Lisa,Murkowski,S.101,AK,R
D000618,Steve,Daines,S.98,MT,R
A000360,Lamar,Alexander,S.100,TN,R
A000360,Lamar,Alexander,S.99,TN,R
C000127,Maria,Cantwell,S.102,WA,D
G000546,Sam,Graves,H.RES.46,MO,R
S000250,Pete,Sessions,H.RES.50,TX,R
R000586,Jim,Renacci,H.RES.47,OH,R
W000810,Rob,Woodall,H.RES.48,GA,R
L000551,Barbara,Lee,H.RES.49,CA,D
C001107,Carlos,Curbelo,H.R.468,FL,R
G000565,Paul,Gosar,H.R.482,AZ,R
P000592,Ted,Poe,H.R.478,TX,R
I000056,Darrell,Issa,H.R.473,CA,R
E000288,Keith,Ellison,H.R.471,MN,D
S000244,F.,Sensenbrenner,H.R.510,WI,R
H001058,Bill,Huizenga,H.R.477,MI,R
W000800,Peter,Welch,H.R.511,VT,D
C001094,Paul,Cook,H.R.497,CA,R
R000583,Tom,Rooney,H.R.506,FL,R
F000461,Bill,Flores,H.R.480,TX,R
C001051,John,Carter,H.R.495,TX,R
D000621,Ron,DeSantis,H.R.499,FL,R
M001197,Martha,McSally,H.R.505,AZ,R
D000616,Scott,DesJarlais,H.R.500,TN,R
K000362,Steve,King,H.R.490,IA,R
D000617,Suzan,DelBene,H.R.489,WA,D
G000551,Raúl,Grijalva,H.R.502,AZ,D
C001037,Michael,Capuano,H.R.491,MA,D
Y000033,Don,Young,H.R.513,AK,R
N000189,Dan,Newhouse,H.R.476,WA,R
I000056,Darrell,Issa,H.R.474,CA,R
H001048,Duncan,Hunter,H.R.483,CA,R
W000813,Jackie,Walorski,H.R.467,IN,R
C001077,Mike,Coffman,H.R.496,CO,R
C001090,Matt,Cartwright,H.R.488,PA,D
P000592,Ted,Poe,H.R.479,TX,R
D000624,Debbie,Dingell,H.R.501,MI,D
Y000065,Ted,Yoho,H.R.512,FL,R
C001103,Buddy,Carter,H.R.494,GA,R
S000244,F.,Sensenbrenner,H.R.509,WI,R
D000191,Peter,DeFazio,H.R.484,OR,D
I000056,Darrell,Issa,H.R.475,CA,R
C001093,Doug,Collins,H.R.469,GA,R
G000563,Bob,Gibbs,H.R.465,OH,R
B001302,Andy,Biggs,H.R.486,AZ,R
E000288,Keith,Ellison,H.R.470,MN,D
C001078,Gerald,Connolly,H.R.464,VA,D
R000486,Lucille,Roybal-Allard,H.R.508,CA,D
L000573,Raúl,Labrador,H.R.503,ID,R
I000056,Darrell,Issa,H.R.472,CA,R
B001281,Joyce,Beatty,H.R.485,OH,D
L000587,Jason,Lewis,H.R.462,MN,R
R000593,Dennis,Ross,H.R.507,FL,R
H001059,Randy,Hultgren,H.R.466,IL,R
C001037,Michael,Capuano,H.R.492,MA,D
C000059,Ken,Calvert,H.R.481,CA,R
B001248,Michael,Burgess,H.R.487,TX,R
C001078,Gerald,Connolly,H.R.463,VA,D
L000575,James,Lankford,S.J.RES.4,OK,R
C001037,Michael,Capuano,H.R.493,MA,D
C001096,Kevin,Cramer,H.R.498,ND,R
L000567,Leonard,Lance,H.R.504,NJ,R
W000815,Brad,Wenstrup,H.J.RES.27,OH,R
C001070,Bob,Casey,S.142,PA,D
P000595,Gary,Peters,S.141,MI,D
F000444,Jeff,Flake,S.140,AZ,R
C001098,Ted,Cruz,S.107,TX,R
H001041,Dean,Heller,S.145,NV,R
G000386,Charles,Grassley,S.109,IA,R
M000303,John,McCain,S.146,AZ,R
G000386,Charles,Grassley,S.119,IA,R
C001070,Bob,Casey,S.143,PA,D
N000032,Bill,Nelson,S.134,FL,D
H001041,Dean,Heller,S.121,NV,R
H000338,Orrin,Hatch,S.108,UT,R
I000055,Johnny,Isakson,S.136,GA,R
C001070,Bob,Casey,S.144,PA,D
D000618,Steve,Daines,S.117,MT,R
H001041,Dean,Heller,S.115,NV,R
H000338,Orrin,Hatch,S.139,UT,R
B001135,Richard,Burr,S.133,NC,R
R000595,Marco,Rubio,S.138,FL,R
G000359,Lindsey,Graham,S.128,SC,R
F000444,Jeff,Flake,S.127,AZ,R
K000367,Amy,Klobuchar,S.123,MN,D
M001153,Lisa,Murkowski,S.131,AK,R
B001230,Tammy,Baldwin,S.130,WI,D
D000618,Steve,Daines,S.126,MT,R
I000055,Johnny,Isakson,S.135,GA,R
I000055,Johnny,Isakson,S.137,GA,R
B001230,Tammy,Baldwin,S.110,WI,D
M001153,Lisa,Murkowski,S.125,AK,R
H001041,Dean,Heller,S.111,NV,R
H001041,Dean,Heller,S.113,NV,R
H001041,Dean,Heller,S.112,NV,R
C000880,Michael,Crapo,S.132,ID,R
H001041,Dean,Heller,S.120,NV,R
H001041,Dean,Heller,S.114,NV,R
W000437,Roger,Wicker,S.129,MS,R
H001041,Dean,Heller,S.116,NV,R
H001041,Dean,Heller,S.122,NV,R
K000367,Amy,Klobuchar,S.124,MN,D
L000577,Mike,Lee,S.118,UT,R
G000359,Lindsey,Graham,S.RES.14,SC,R
F000463,Deb,Fischer,S.RES.12,NE,R
C001056,John,Cornyn,S.RES.13,TX,R
M001159,Cathy,McMorris Rodgers,H.RES.51,WA,R
P000594,Erik,Paulsen,H.CON.RES.10,MN,R
C001038,Joseph,Crowley,H.RES.52,NY,D
F000455,Marcia,Fudge,H.CON.RES.9,OH,D
L000566,Robert,Latta,H.RES.53,OH,R
K000386,John,Katko,H.R.526,NY,R
J000290,Lynn,Jenkins,H.R.529,KS,R
B001302,Andy,Biggs,H.R.536,AZ,R
E000294,Tom,Emmer,H.R.533,MN,R
H001072,French,Hill,H.R.531,AR,R
E000179,Eliot,Engel,H.R.530,NY,D
K000380,Dan,Kildee,H.R.554,MI,D
L000583,Barry,Loudermilk,H.R.559,GA,R
M001179,Tom,Marino,H.R.560,PA,R
B001250,Rob,Bishop,H.R.527,UT,R
E000179,Eliot,Engel,H.R.550,NY,D
D000604,Charlie,Dent,H.R.548,PA,R
K000378,Adam,Kinzinger,H.R.555,IL,R
B000490,Sanford,Bishop,H.R.538,GA,D
C001084,David,Cicilline,H.R.540,RI,D
D000216,Rosa,DeLauro,H.R.547,CT,D
L000583,Barry,Loudermilk,H.R.558,GA,R
C000266,Steven,Chabot,H.R.535,OH,R
C001094,Paul,Cook,H.R.544,CA,R
L000567,Leonard,Lance,H.R.556,NJ,R
H001071,Jody,Hice,H.R.553,GA,R
F000449,Jeff,Fortenberry,H.R.551,NE,R
C001048,John,Culberson,H.R.546,TX,R
R000580,Peter,Roskam,H.R.566,IL,R
S000250,Pete,Sessions,H.R.575,TX,R
B001302,Andy,Biggs,H.R.537,AZ,R
E000294,Tom,Emmer,H.R.534,MN,R
B001243,Marsha,Blackburn,H.R.539,TN,R
W000804,Robert,Wittman,H.R.578,VA,R
C001096,Kevin,Cramer,H.R.545,ND,R
S001156,Linda,Sánchez,H.R.567,CA,D
B001296,Brendan,Boyle,H.R.528,PA,D
S000248,José,Serrano,H.R.571,NY,D
L000564,Doug,Lamborn,H.R.524,CO,R
G000289,Robert,Goodlatte,H.R.522,VA,R
Y000066,David,Young,H.R.581,IA,R
T000468,Dina,Titus,H.R.577,NV,D
L000566,Robert,Latta,H.R.557,OH,R
C000059,Ken,Calvert,H.R.514,CA,R
O000170,Beto,O'Rourke,H.R.532,TX,D
P000599,Bill,Posey,H.R.564,FL,R
Y000062,John,Yarmuth,H.R.579,KY,D
S000248,José,Serrano,H.R.574,NY,D
S000522,Christopher,Smith,H.R.7,NJ,R
A000369,Mark,Amodei,H.R.521,NV,R
S001156,Linda,Sánchez,H.R.568,CA,D
S000248,José,Serrano,H.R.570,NY,D
M001189,Luke,Messer,H.R.561,IN,R
S000248,José,Serrano,H.R.572,NY,D
C001092,Chris,Collins,H.R.541,NY,R
M001189,Luke,Messer,H.R.562,IN,R
B001297,Ken,Buck,H.R.519,CO,R
Y000062,John,Yarmuth,H.R.580,KY,D
S000248,José,Serrano,H.R.569,NY,D
R000409,Dana,Rohrabacher,H.R.565,CA,R
C001087,Rick,Crawford,H.R.525,AR,R
C001092,Chris,Collins,H.R.543,NY,R
M001158,Kenny,Marchant,H.R.523,TX,R
M001189,Luke,Messer,H.R.563,IN,R
A000369,Mark,Amodei,H.R.520,NV,R
F000449,Jeff,Fortenberry,H.R.552,NE,R
E000288,Keith,Ellison,H.R.515,MN,D
C001092,Chris,Collins,H.R.542,NY,R
T000462,Pat,Tiberi,H.R.576,OH,R
E000288,Keith,Ellison,H.R.517,MN,D
D000197,Diana,DeGette,H.R.518,CO,D
D000625,Daniel,Donovan,H.R.549,NY,R
S000248,José,Serrano,H.R.573,NY,D
E000288,Keith,Ellison,H.R.516,MN,D
E000179,Eliot,Engel,H.J.RES.28,NY,D
L000583,Barry,Loudermilk,H.J.RES.29,GA,R
E000288,Keith,Ellison,H.R.585,MN,D
B001243,Marsha,Blackburn,H.R.583,TN,R
P000034,Frank,Pallone,H.R.588,NJ,D
K000379,Joseph,Kennedy,H.R.587,MA,D
C000141,Benjamin,Cardin,S.J.RES.5,MD,D
D000625,Daniel,Donovan,H.R.584,NY,R
H001071,Jody,Hice,H.R.586,GA,R
G000552,Louie,Gohmert,H.R.582,TX,R
R000595,Marco,Rubio,S.154,FL,R
R000595,Marco,Rubio,S.157,FL,R
R000595,Marco,Rubio,S.148,FL,R
R000595,Marco,Rubio,S.156,FL,R
R000595,Marco,Rubio,S.147,FL,R
R000595,Marco,Rubio,S.151,FL,R
N000032,Bill,Nelson,S.153,FL,D
R000595,Marco,Rubio,S.150,FL,R
R000595,Marco,Rubio,S.155,FL,R
R000595,Marco,Rubio,S.149,FL,R
R000595,Marco,Rubio,S.152,FL,R
M001183,Joe,Manchin,S.175,WV,D
R000595,Marco,Rubio,S.158,FL,R
R000595,Marco,Rubio,S.161,FL,R
J000293,Ron,Johnson,S.164,WI,R
W000805,Mark,Warner,S.163,VA,D
R000605,Mike,Rounds,S.165,SD,R
R000595,Marco,Rubio,S.159,FL,R
H001041,Dean,Heller,S.174,NV,R
M000934,Jerry,Moran,S.167,KS,R
R000595,Marco,Rubio,S.169,FL,R
S001198,Dan,Sullivan,S.171,AK,R
R000595,Marco,Rubio,S.170,FL,R
H000338,Orrin,Hatch,S.166,UT,R
M000355,Mitch,McConnell,S.176,KY,R
R000595,Marco,Rubio,S.160,FL,R
R000595,Marco,Rubio,S.173,FL,R
B001230,Tammy,Baldwin,S.172,WI,D
W000437,Roger,Wicker,S.168,MS,R
D000618,Steve,Daines,S.CON.RES.5,MT,R
R000595,Marco,Rubio,S.162,FL,R
B001290,David,Brat,H.R.591,VA,R
D000612,Jeffrey,Denham,H.R.597,CA,R
S000583,Lamar,Smith,H.R.589,TX,R
L000562,Stephen,Lynch,H.R.598,MA,D
C001037,Michael,Capuano,H.R.594,MA,D
L000566,Robert,Latta,H.R.590,OH,R
M000639,Robert,Menendez,S.J.RES.6,NJ,D
D000216,Rosa,DeLauro,H.R.596,CT,D
G000558,Brett,Guthrie,H.R.592,KY,R
C001037,Michael,Capuano,H.R.595,MA,D
C001037,Michael,Capuano,H.R.593,MA,D
G000386,Charles,Grassley,S.178,IA,R
B000944,Sherrod,Brown,S.181,OH,D
L000577,Mike,Lee,S.177,UT,R
G000386,Charles,Grassley,S.179,IA,R
G000386,Charles,Grassley,S.180,IA,R
W000437,Roger,Wicker,S.184,MS,R
K000367,Amy,Klobuchar,S.183,MN,D
L000577,Mike,Lee,S.RES.15,UT,R
S000148,Charles,Schumer,S.RES.17,NY,D
K000367,Amy,Klobuchar,S.182,MN,D
M000355,Mitch,McConnell,S.RES.16,KY,R
L000480,Nita,Lowey,H.R.601,NY,D
R000487,Edward,Royce,H.R.600,CA,R
C001075,Bill,Cassidy,S.191,LA,R
S001176,Steve,Scalise,H.R.599,LA,R
C001088,Christopher,Coons,S.RES.18,DE,D
S000148,Charles,Schumer,S.187,NY,D
R000595,Marco,Rubio,S.RES.19,FL,R
K000362,Steve,King,H.J.RES.30,IA,R
B001243,Marsha,Blackburn,H.CON.RES.11,TN,R
S001165,Albio,Sires,H.RES.54,NJ,D
C001109,Liz,Cheney,H.RES.55,WY,R
D000623,Mark,DeSaulnier,H.R.606,CA,D
E000288,Keith,Ellison,H.R.607,MN,D
P000592,Ted,Poe,H.R.604,TX,R
M001180,David,McKinley,H.R.613,WV,R
M001181,Pat,Meehan,H.R.614,PA,R
G000571,Tulsi,Gabbard,H.R.608,HI,D
K000376,Mike,Kelly,H.R.609,PA,R
C000059,Ken,Calvert,H.R.603,CA,R
L000559,Jim,Langevin,H.R.612,RI,D
K000362,Steve,King,H.R.610,IA,R
C000059,Ken,Calvert,H.R.602,CA,R
S000522,Christopher,Smith,H.R.616,NJ,R
R000593,Dennis,Ross,H.R.615,FL,R
L000564,Doug,Lamborn,H.R.611,CO,R
D000096,Danny,Davis,H.R.605,IL,D
M000133,Edward,Markey,S.186,MA,D
W000802,Sheldon,Whitehouse,S.194,RI,D
L000577,Mike,Lee,S.185,UT,R
G000562,Cory,Gardner,S.190,CO,R
C001075,Bill,Cassidy,S.188,LA,R
M000934,Jerry,Moran,S.189,KS,R
B000944,Sherrod,Brown,S.193,OH,D
W000779,Ron,Wyden,S.192,OR,D
B001293,Mike,Bishop,H.CON.RES.12,MI,R
G000568,Morgan,Griffith,H.CON.RES.14,VA,R
C001062,K.,Conaway,H.CON.RES.13,TX,R
C001038,Joseph,Crowley,H.RES.59,NY,D
R000435,Ileana,Ros-Lehtinen,H.RES.58,FL,R
D000604,Charlie,Dent,H.RES.60,PA,R
F000466,Brian,Fitzpatrick,H.RES.62,PA,R
E000297,Adriano,Espaillat,H.RES.61,NY,D
L000563,Daniel,Lipinski,H.RES.57,IL,D
M001188,Grace,Meng,H.RES.63,NY,D
C001038,Joseph,Crowley,H.RES.56,NY,D
C001076,Jason,Chaffetz,H.R.621,UT,R
S001145,Jan,Schakowsky,H.R.635,IL,D
L000564,Doug,Lamborn,H.R.618,CO,R
C001109,Liz,Cheney,H.R.648,WY,R
P000609,Gary,Palmer,H.R.637,AL,R
M001188,Grace,Meng,H.R.632,NY,D
P000592,Ted,Poe,H.R.620,TX,R
H001045,Gregg,Harper,H.R.633,MS,R
D000619,Rodney,Davis,H.R.628,IL,R
A000374,Ralph,Abraham,H.R.639,LA,R
A000372,Rick,Allen,H.R.640,GA,R
C001076,Jason,Chaffetz,H.R.622,UT,R
C000266,Steven,Chabot,H.R.619,OH,R
D000191,Peter,DeFazio,H.R.617,OR,D
C001062,K.,Conaway,H.R.629,TX,R
V000129,David,Valadao,H.R.624,CA,R
K000375,Bill,Keating,H.R.665,MA,D
T000467,Glenn,Thompson,H.R.626,PA,R
C000984,Elijah,Cummings,H.R.653,MD,D
C000984,Elijah,Cummings,H.R.651,MD,D
C001090,Matt,Cartwright,H.R.627,PA,D
S001168,John,Sarbanes,H.R.20,MD,D
B001269,Lou,Barletta,H.R.643,PA,R
B001269,Lou,Barletta,H.R.642,PA,R
B001295,Mike,Bost,H.R.645,IL,R
D000614,Sean,Duffy,H.R.656,WI,R
C001048,John,Culberson,H.R.650,TX,R
A000372,Rick,Allen,H.R.641,GA,R
A000371,Pete,Aguilar,H.R.625,CA,D
C001092,Chris,Collins,H.R.649,NY,R
C001072,André,Carson,H.R.647,IN,D
C000059,Ken,Calvert,H.R.638,CA,R
N000184,Kristi,Noem,H.R.631,SD,R
B001260,Vern,Buchanan,H.R.646,FL,R
H001045,Gregg,Harper,H.R.634,MS,R
C001076,Jason,Chaffetz,H.R.623,UT,R
B001273,Diane,Black,H.R.644,TN,R
S001145,Jan,Schakowsky,H.R.636,IL,D
D000614,Sean,Duffy,H.R.657,WI,R
C000984,Elijah,Cummings,H.R.652,MD,D
D000191,Peter,DeFazio,H.R.654,OR,D
L000566,Robert,Latta,H.R.668,OH,R
L000582,Ted,Lieu,H.R.669,CA,D
L000480,Nita,Lowey,H.R.672,NY,D
D000625,Daniel,Donovan,H.R.655,NY,R
K000210,Peter,King,H.R.667,NY,R
L000397,Zoe,Lofgren,H.R.670,CA,D
L000480,Nita,Lowey,H.R.671,NY,D
G000558,Brett,Guthrie,H.R.661,KY,R
J000295,Dave,Joyce,H.R.664,OH,R
E000288,Keith,Ellison,H.R.658,MN,D
L000569,Blaine,Luetkemeyer,H.R.673,MO,R
T000470,Scott,Tipton,H.R.698,CO,R
J000297,Evan,Jenkins,H.R.663,WV,R
C001068,Steve,Cohen,H.R.630,TN,D
F000460,Blake,Farenthold,H.R.659,TX,R
K000210,Peter,King,H.R.666,NY,R
G000565,Paul,Gosar,H.R.660,AZ,R
C000714,John,Conyers,H.R.676,MI,D
M001195,Alex,Mooney,H.R.681,WV,R
M001197,Martha,McSally,H.R.677,AZ,R
J000290,Lynn,Jenkins,H.R.662,KS,R
W000791,Greg,Walden,H.R.699,OR,R
M001157,Michael,McCaul,H.R.674,TX,R
P000598,Jared,Polis,H.R.688,CO,D
P000601,Steven,Palazzo,H.R.684,MS,R
N000127,Rick,Nolan,H.R.683,MN,D
P000594,Erik,Paulsen,H.R.686,MN,R
S001150,Adam,Schiff,H.R.695,CA,D
T000193,Bennie,Thompson,H.R.697,MS,D
R000592,Todd,Rokita,H.R.691,IN,R
M001187,Mark,Meadows,H.R.679,NC,R
R000593,Dennis,Ross,H.R.693,FL,R
R000588,Cedric,Richmond,H.R.690,LA,D
P000604,Donald,Payne,H.R.687,NJ,D
P000598,Jared,Polis,H.R.689,CO,D
M001190,Markwayne,Mullin,H.R.682,OK,R
M001156,Patrick,McHenry,H.R.675,NC,R
W000813,Jackie,Walorski,H.R.700,IN,R
W000795,Joe,Wilson,H.R.701,SC,R
S001180,Kurt,Schrader,H.R.696,OR,D
M001187,Mark,Meadows,H.R.680,NC,R
P000096,Bill,Pascrell,H.R.685,NJ,D
M001197,Martha,McSally,H.R.678,AZ,R
R000603,David,Rouzer,H.R.694,NC,R
R000435,Ileana,Ros-Lehtinen,H.R.692,FL,R
B001250,Rob,Bishop,H.J.RES.32,UT,R
L000577,Mike,Lee,S.J.RES.7,UT,R
M000087,Carolyn,Maloney,H.J.RES.33,NY,D
D000610,Ted,Deutch,H.J.RES.31,FL,D
U000039,Tom,Udall,S.J.RES.8,NM,D
F000062,Dianne,Feinstein,S.232,CA,D
C001075,Bill,Cassidy,S.230,LA,R
P000449,Rob,Portman,S.226,OH,R
S001184,Tim,Scott,S.235,SC,R
R000595,Marco,Rubio,S.224,FL,R
R000595,Marco,Rubio,S.227,FL,R
C001075,Bill,Cassidy,S.196,LA,R
C001035,Susan,Collins,S.223,ME,R
J000293,Ron,Johnson,S.204,WI,R
D000618,Steve,Daines,S.228,MT,R
D000607,Joe,Donnelly,S.234,IN,D
W000805,Mark,Warner,S.233,VA,D
B001261,John,Barrasso,S.199,WY,R
P000603,Rand,Paul,S.222,KY,R
H001046,Martin,Heinrich,S.229,NM,D
C000880,Michael,Crapo,S.202,ID,R
W000779,Ron,Wyden,S.225,OR,D
K000383,Angus,King,S.208,ME,I
S001181,Jeanne,Shaheen,S.210,NH,D
T000250,John,Thune,S.205,SD,R
M001153,Lisa,Murkowski,S.213,AK,R
P000603,Rand,Paul,S.231,KY,R
F000444,Jeff,Flake,S.195,AZ,R
K000384,Tim,Kaine,S.206,VA,D
C001056,John,Cornyn,S.212,TX,R
M000133,Edward,Markey,S.200,MA,D
D000618,Steve,Daines,S.221,MT,R
C000880,Michael,Crapo,S.197,ID,R
M001153,Lisa,Murkowski,S.214,AK,R
K000367,Amy,Klobuchar,S.207,MN,D
C001056,John,Cornyn,S.201,TX,R
C001098,Ted,Cruz,S.211,TX,R
C000880,Michael,Crapo,S.209,ID,R
C001095,Tom,Cotton,S.219,AR,R
B001135,Richard,Burr,S.203,NC,R
M001153,Lisa,Murkowski,S.215,AK,R
S001197,Ben,Sasse,S.220,NE,R
M001153,Lisa,Murkowski,S.217,AK,R
G000562,Cory,Gardner,S.218,CO,R
R000595,Marco,Rubio,S.198,FL,R
B001261,John,Barrasso,S.216,WY,R
B001261,John,Barrasso,S.CON.RES.6,WY,R
C000880,Michael,Crapo,S.RES.22,ID,R
T000250,John,Thune,S.RES.20,SD,R
G000562,Cory,Gardner,S.RES.23,CO,R
I000055,Johnny,Isakson,S.RES.24,GA,R
S001184,Tim,Scott,S.RES.26,SC,R
C001098,Ted,Cruz,S.RES.27,TX,R
C000880,Michael,Crapo,S.RES.25,ID,R
G000386,Charles,Grassley,S.RES.21,IA,R
S001145,Jan,Schakowsky,H.RES.64,IL,D
C001037,Michael,Capuano,H.RES.65,MA,D
H000324,Alcee,Hastings,H.RES.68,FL,D
E000179,Eliot,Engel,H.RES.67,NY,D
D000598,Susan,Davis,H.RES.66,CA,D
T000462,Pat,Tiberi,H.R.718,OH,R
W000819,Mark,Walker,H.R.719,NC,R
E000288,Keith,Ellison,H.R.704,MN,D
O000168,Pete,Olson,H.R.717,TX,R
C001068,Steve,Cohen,H.R.711,TN,D
C000984,Elijah,Cummings,H.R.702,MD,D
F000461,Bill,Flores,H.R.705,TX,R
B001243,Marsha,Blackburn,H.R.706,TN,R
G000568,Morgan,Griffith,H.R.715,VA,R
C001037,Michael,Capuano,H.R.709,MA,D
B001275,Larry,Bucshon,H.R.708,IN,R
F000461,Bill,Flores,H.R.710,TX,R
C000754,Jim,Cooper,H.R.713,TN,D
B001243,Marsha,Blackburn,H.R.707,TN,R
C000754,Jim,Cooper,H.R.712,TN,D
G000568,Morgan,Griffith,H.R.714,VA,R
M001189,Luke,Messer,H.R.716,IN,R
J000126,Eddie,Johnson,H.R.703,TX,D
Y000033,Don,Young,H.J.RES.35,AK,R
Y000033,Don,Young,H.J.RES.34,AK,R
K000387,Steve,Knight,H.RES.69,CA,R
N000189,Dan,Newhouse,H.RES.70,WA,R
B001297,Ken,Buck,H.RES.71,CO,R
E000297,Adriano,Espaillat,H.RES.72,NY,D
M001188,Grace,Meng,H.R.722,NY,D
L000397,Zoe,Lofgren,H.R.724,CA,D
S000583,Lamar,Smith,H.R.720,TX,R
C001112,Salud,Carbajal,H.R.731,CA,D
B001274,Mo,Brooks,H.R.733,AL,R
K000362,Steve,King,H.R.743,IA,R
E000297,Adriano,Espaillat,H.R.739,NY,D
C001101,Katherine,Clark,H.R.737,MA,D
L000564,Doug,Lamborn,H.R.726,CO,R
G000576,Glenn,Grothman,H.R.751,WI,R
J000290,Lynn,Jenkins,H.R.741,KS,R
Q000023,Mike,Quigley,H.R.748,IL,D
L000554,Frank,LoBiondo,H.R.728,NJ,R
F000450,Virginia,Foxx,H.R.740,NC,R
B001297,Ken,Buck,H.R.725,CO,R
K000362,Steve,King,H.R.744,IA,R
L000581,Brenda,Lawrence,H.R.729,MI,D
M001187,Mark,Meadows,H.R.745,NC,R
L000564,Doug,Lamborn,H.R.727,CO,R
G000289,Robert,Goodlatte,H.R.732,VA,R
C001096,Kevin,Cramer,H.R.738,ND,R
P000594,Erik,Paulsen,H.R.747,MN,R
S001180,Kurt,Schrader,H.R.749,OR,D
J000290,Lynn,Jenkins,H.R.721,KS,R
P000096,Bill,Pascrell,H.R.746,NJ,D
K000381,Derek,Kilmer,H.R.742,WA,D
A000367,Justin,Amash,H.R.730,MI,R
S000244,F.,Sensenbrenner,H.R.750,WI,R
C001037,Michael,Capuano,H.R.736,MA,D
K000378,Adam,Kinzinger,H.R.723,IL,R
P000598,Jared,Polis,H.R.752,CO,D
J000032,Sheila,Jackson Lee,H.R.735,TX,D
B001285,Julia,Brownley,H.R.734,CA,D
N000127,Rick,Nolan,H.J.RES.48,MN,D
H001058,Bill,Huizenga,H.J.RES.41,MI,R
B001273,Diane,Black,H.J.RES.43,TN,R
B001250,Rob,Bishop,H.J.RES.36,UT,R
Y000033,Don,Young,H.J.RES.49,AK,R
C001109,Liz,Cheney,H.J.RES.44,WY,R
J000292,Bill,Johnson,H.J.RES.38,OH,R
J000174,Sam,Johnson,H.J.RES.40,TX,R
G000565,Paul,Gosar,H.J.RES.46,AZ,R
M001189,Luke,Messer,H.J.RES.39,IN,R
B000755,Kevin,Brady,H.J.RES.42,TX,R
F000450,Virginia,Foxx,H.J.RES.37,NC,R
C001096,Kevin,Cramer,H.J.RES.45,ND,R
I000024,James,Inhofe,S.J.RES.9,OK,R
M001153,Lisa,Murkowski,S.J.RES.15,AK,R
J000293,Ron,Johnson,S.J.RES.12,WI,R
Y000033,Don,Young,H.J.RES.47,AK,R
B001261,John,Barrasso,S.J.RES.11,WY,R
M000355,Mitch,McConnell,S.J.RES.10,KY,R
E000295,Joni,Ernst,S.J.RES.13,IA,R
G000386,Charles,Grassley,S.J.RES.14,IA,R
J000293,Ron,Johnson,S.238,WI,R
G000386,Charles,Grassley,S.237,IA,R
E000295,Joni,Ernst,S.241,IA,R
L000577,Mike,Lee,S.244,UT,R
T000250,John,Thune,S.243,SD,R
S000770,Debbie,Stabenow,S.247,MI,D
G000562,Cory,Gardner,S.239,CO,R
M001169,Christopher,Murphy,S.248,CT,D
M000639,Robert,Menendez,S.246,NJ,D
H001061,John,Hoeven,S.245,ND,R
C001075,Bill,Cassidy,S.242,LA,R
F000062,Dianne,Feinstein,S.240,CA,D
B001230,Tammy,Baldwin,S.RES.28,WI,D
W000779,Ron,Wyden,S.236,OR,D
D000618,Steve,Daines,S.RES.29,MT,R
